Township Name,Sale date,Street,Type,Tenure,Storey,Bedrooms,Land area,Built-up,Price,Price PSF
"BANDAR MUTIARA, Sungai Petani, Kedah",27/09/2022,JALAN BM 3/4,Terrace House - intermediate,Freehold,1,-,"1,399 sq. ft.",-,"RM 238,000",RM 170
"BANDAR MUTIARA, Sungai Petani, Kedah",20/09/2022,JALAN BM 3/5,Terrace House - intermediate,Freehold,1,-,"1,399 sq. ft.",-,"RM 255,000",RM 182
"BANDAR MUTIARA, Sungai Petani, Kedah",20/09/2022,JALAN BM 1/8,Semi D,Freehold,1,-,"2,799 sq. ft.",-,"RM 315,000",RM 113
"BANDAR MUTIARA, Sungai Petani, Kedah",08/09/2022,JALAN BM 1/8,Semi D,Freehold,1,-,"2,799 sq. ft.",-,"RM 320,000",RM 114
"BANDAR MUTIARA, Sungai Petani, Kedah",07/09/2022,JALAN BM 1/4,Terrace House - intermediate,Freehold,1,-,"1,399 sq. ft.",-,"RM 230,000",RM 164
"TAMAN SRI LAYANG, Mentakab, Pahang",09/03/2023,JALAN SRI LAYANG 3/3,Terrace House - intermediate,Freehold,2,-,"1,001 sq. ft.",-,"RM 120,000",RM 120
"TAMAN SRI LAYANG, Mentakab, Pahang",06/02/2023,JALAN SRI LAYANG 3,Terrace House - intermediate,Freehold,1,-,"1,001 sq. ft.",-,"RM 145,000",RM 145
"TAMAN SRI LAYANG, Mentakab, Pahang",19/01/2023,JALAN SRI LAYANG 2/3,Terrace House - intermediate,Freehold,1,-,"1,001 sq. ft.",-,"RM 160,000",RM 160
"TAMAN SRI LAYANG, Mentakab, Pahang",09/12/2022,JALAN SRI LAYANG 4/2,Terrace House - intermediate,Freehold,1,-,"1,001 sq. ft.",-,"RM 115,000",RM 115
"TAMAN SRI LAYANG, Mentakab, Pahang",05/12/2022,JALAN SRI LAYANG 2/4,Terrace House - intermediate,Freehold,1,-,"1,001 sq. ft.",-,"RM 133,000",RM 133
"TAMAN SRI LAYANG, Mentakab, Pahang",25/11/2022,JALAN SRI LAYANG 2,Terrace House - intermediate,Freehold,2,-,"1,195 sq. ft.",-,"RM 320,000",RM 268
"TAMAN SRI LAYANG, Mentakab, Pahang",21/11/2022,JALAN SRI LAYANG 4/3,Terrace House - end lot,Freehold,1,-,"1,001 sq. ft.",-,"RM 180,000",RM 180
"TAMAN SRI LAYANG, Mentakab, Pahang",01/11/2022,JALAN SRI LAYANG 3/2,Terrace House - intermediate,Freehold,1,-,"1,001 sq. ft.",-,"RM 150,000",RM 150
"TAMAN SRI LAYANG, Mentakab, Pahang",13/10/2022,JALAN SRI LAYANG 4,Terrace House - intermediate,Freehold,1,-,"1,001 sq. ft.",-,"RM 55,000",RM 55
"TAMAN SRI LAYANG, Mentakab, Pahang",06/10/2022,JALAN SRI LAYANG 2/4,Terrace House - intermediate,Freehold,1,-,"1,001 sq. ft.",-,"RM 160,000",RM 160
"TAMAN SEJAHTERA (SPT), Bukit Mertajam, Penang",09/03/2023,JALAN SEJAHTERA 5,Terrace House - corner lot,Freehold,1,-,"3,511 sq. ft.",-,"RM 300,000",RM 85
"TAMAN SEJAHTERA (SPT), Bukit Mertajam, Penang",08/02/2023,LORONG SEJAHTERA 7,Terrace House - intermediate,Freehold,1,-,"1,098 sq. ft.",-,"RM 270,000",RM 246
"TAMAN SEJAHTERA (SPT), Bukit Mertajam, Penang",11/01/2023,LORONG SEJAHTERA 9,Terrace House - intermediate,Freehold,1,-,"1,098 sq. ft.",-,"RM 275,000",RM 250
"TAMAN SEJAHTERA (SPT), Bukit Mertajam, Penang",07/12/2022,LORONG SEJAHTERA 16,Terrace House - corner lot,Freehold,1,-,"1,650 sq. ft.",-,"RM 330,000",RM 200
"TAMAN SEJAHTERA (SPT), Bukit Mertajam, Penang",24/11/2022,LORONG SEJAHTERA 4,Terrace House - intermediate,Freehold,1,-,"1,098 sq. ft.",-,"RM 300,000",RM 273
"TAMAN SEJAHTERA (SPT), Bukit Mertajam, Penang",21/11/2022,LORONG SEJAHTERA 3,Terrace House - intermediate,Freehold,1,-,"1,098 sq. ft.",-,"RM 330,000",RM 301
"TAMAN SEJAHTERA (SPT), Bukit Mertajam, Penang",26/10/2022,LORONG SEJAHTERA 11,Terrace House - intermediate,Freehold,1,-,"1,098 sq. ft.",-,"RM 285,000",RM 260
"TAMAN SEJAHTERA (SPT), Bukit Mertajam, Penang",25/10/2022,JALAN SEJAHTERA 5,Terrace House - intermediate,Freehold,1,-,"1,100 sq. ft.",-,"RM 322,000",RM 293
"TAMAN SEJAHTERA (SPT), Bukit Mertajam, Penang",21/10/2022,LORONG SEJAHTERA 7,Terrace House - intermediate,Freehold,1,-,"1,098 sq. ft.",-,"RM 200,000",RM 182
"TAMAN SEJAHTERA (SPT), Bukit Mertajam, Penang",01/10/2022,JALAN SEJAHTERA 4,Terrace House - intermediate,Freehold,1,-,"1,098 sq. ft.",-,"RM 370,000",RM 337
"BANDAR BARU SELAYANG, Selayang, Selangor",10/01/2023,JALAN 3/2,Terrace House - intermediate,Leasehold,1,-,"1,378 sq. ft.",-,"RM 570,000",RM 414
"BANDAR BARU SELAYANG, Selayang, Selangor",29/11/2022,JALAN 2/3D,Terrace House - intermediate,Leasehold,1,-,"1,500 sq. ft.",-,"RM 510,000",RM 340
"BANDAR BARU SELAYANG, Selayang, Selangor",11/11/2022,JALAN 3/16A,Terrace House - corner lot,Leasehold,2,-,"3,200 sq. ft.",-,"RM 520,000",RM 163
"BANDAR BARU SELAYANG, Selayang, Selangor",02/11/2022,JALAN 2/18A,Terrace House - intermediate,Leasehold,2,-,"1,400 sq. ft.",-,"RM 600,000",RM 429
"BANDAR BARU SELAYANG, Selayang, Selangor",22/10/2022,JALAN 2/9E,Terrace House - end lot,Leasehold,2,-,"1,625 sq. ft.",-,"RM 720,000",RM 443
"BANDAR BARU SELAYANG, Selayang, Selangor",13/10/2022,JALAN 2/3D,Terrace House - intermediate,Leasehold,1,-,"1,500 sq. ft.",-,"RM 499,000",RM 333
"BANDAR BARU SELAYANG, Selayang, Selangor",11/10/2022,JALAN 3/2,Terrace House - intermediate,Leasehold,2,-,"1,378 sq. ft.",-,"RM 650,000",RM 472
"BANDAR BARU SELAYANG, Selayang, Selangor",03/10/2022,JALAN 2/7,Terrace House - intermediate,Leasehold,2,-,"1,300 sq. ft.",-,"RM 590,000",RM 454
"BANDAR BARU SELAYANG, Selayang, Selangor",19/09/2022,JALAN 2/5,Terrace House - intermediate,Leasehold,2,-,"1,300 sq. ft.",-,"RM 665,000",RM 512
"BANDAR BARU SELAYANG, Selayang, Selangor",29/08/2022,JALAN 2/7C,Terrace House - corner lot,Leasehold,2,-,"1,300 sq. ft.",-,"RM 630,000",RM 485
"TAMAN SRI CENDEKIA (TAMAN CONNAUGHT), Cheras, Kuala Lumpur",16/03/2023,JALAN BIJAK,Terrace House - intermediate,Leasehold,2,-,"1,658 sq. ft.",-,"RM 680,000",RM 410
"TAMAN SRI CENDEKIA (TAMAN CONNAUGHT), Cheras, Kuala Lumpur",24/02/2023,JALAN WARAS 3,Terrace House - intermediate,Leasehold,2,-,"1,658 sq. ft.",-,"RM 675,000",RM 407
"TAMAN SRI CENDEKIA (TAMAN CONNAUGHT), Cheras, Kuala Lumpur",30/01/2023,JALAN ARIF,Terrace House - intermediate,Leasehold,2,-,"2,077 sq. ft.",-,"RM 620,000",RM 299
"TAMAN SRI CENDEKIA (TAMAN CONNAUGHT), Cheras, Kuala Lumpur",10/01/2023,JALAN WARAS 3,Terrace House - intermediate,Leasehold,2,-,"1,668 sq. ft.",-,"RM 559,000",RM 335
"TAMAN SRI CENDEKIA (TAMAN CONNAUGHT), Cheras, Kuala Lumpur",15/12/2022,JALAN ARIF,Terrace House - intermediate,Leasehold,2,-,"2,088 sq. ft.",-,"RM 550,000",RM 263
"TAMAN SRI CENDEKIA (TAMAN CONNAUGHT), Cheras, Kuala Lumpur",15/11/2022,JALAN SARJANA 5,Terrace House - intermediate,Leasehold,2,-,"1,636 sq. ft.",-,"RM 638,000",RM 390
"TAMAN SRI CENDEKIA (TAMAN CONNAUGHT), Cheras, Kuala Lumpur",11/10/2022,JALAN SARJANA,Terrace House - intermediate,Leasehold,2,-,"1,668 sq. ft.",-,"RM 565,000",RM 339
"TAMAN SRI CENDEKIA (TAMAN CONNAUGHT), Cheras, Kuala Lumpur",28/09/2022,JALAN CERGAS,Terrace House - end lot,Leasehold,2,-,"1,658 sq. ft.",-,"RM 580,000",RM 350
"TAMAN SRI CENDEKIA (TAMAN CONNAUGHT), Cheras, Kuala Lumpur",15/09/2022,JALAN SARJANA 3,Terrace House - intermediate,Leasehold,2,-,"1,690 sq. ft.",-,"RM 745,000",RM 441
"TAMAN SRI CENDEKIA (TAMAN CONNAUGHT), Cheras, Kuala Lumpur",06/09/2022,JALAN PENDITA,Terrace House - intermediate,Leasehold,2,-,"1,647 sq. ft.",-,"RM 785,000",RM 477
"TAMAN DESAWAN, Klang, Selangor",13/02/2023,JALAN GAMBUS 11,Terrace House - intermediate,Freehold,2,-,829 sq. ft.,-,"RM 330,000",RM 398
"TAMAN DESAWAN, Klang, Selangor",03/01/2023,SOLOK GAMBUS 4A,Terrace House - intermediate,Freehold,2,-,"1,399 sq. ft.",-,"RM 700,000",RM 500
"TAMAN DESAWAN, Klang, Selangor",02/12/2022,JALAN GAMBUS 7,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 430,000",RM 330
"TAMAN DESAWAN, Klang, Selangor",29/11/2022,JALAN GAMBUS 2,Terrace House - intermediate,Freehold,1,-,"2,045 sq. ft.",-,"RM 490,000",RM 240
"TAMAN DESAWAN, Klang, Selangor",15/11/2022,LEBUH GAMBUS 1,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 450,000",RM 346
"TAMAN DESAWAN, Klang, Selangor",07/10/2022,JALAN GAMBUS 3,Terrace House - end lot,Freehold,2,-,"1,399 sq. ft.",-,"RM 460,000",RM 329
"TAMAN DESAWAN, Klang, Selangor",30/08/2022,JALAN GAMBUS 1,Terrace House - intermediate,Freehold,2,-,"1,808 sq. ft.",-,"RM 650,000",RM 360
"TAMAN DESAWAN, Klang, Selangor",25/08/2022,SOLOK GAMBUS 13A,Terrace House - intermediate,Freehold,2,-,"1,808 sq. ft.",-,"RM 440,000",RM 243
"TAMAN DESAWAN, Klang, Selangor",24/08/2022,JALAN GAMBUS 18,Terrace House - intermediate,Freehold,2,-,829 sq. ft.,-,"RM 100,000",RM 121
"TAMAN DESAWAN, Klang, Selangor",10/08/2022,JALAN GAMBUS 10,Terrace House - intermediate,Freehold,2,-,"1,399 sq. ft.",-,"RM 290,000",RM 207
"TAMAN SAUJANA INDAH, Bukit Katil, Melaka",13/02/2023,JALAN SI 43,Semi D,Freehold,1,-,"5,888 sq. ft.",-,"RM 500,000",RM 85
"TAMAN SAUJANA INDAH, Bukit Katil, Melaka",20/01/2023,JALAN SI 21,Terrace House - corner lot,Freehold,1,-,"2,605 sq. ft.",-,"RM 320,000",RM 123
"TAMAN SAUJANA INDAH, Bukit Katil, Melaka",16/12/2022,JALAN SI,Town House,Freehold,2,-,"1,195 sq. ft.",-,"RM 150,000",RM 126
"TAMAN SAUJANA INDAH, Bukit Katil, Melaka",29/11/2022,JALAN SI 40/3,Semi D,Freehold,1,-,"3,122 sq. ft.",-,"RM 420,000",RM 135
"TAMAN SAUJANA INDAH, Bukit Katil, Melaka",21/11/2022,JALAN SI 32,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 280,000",RM 215
"TAMAN SAUJANA INDAH, Bukit Katil, Melaka",04/11/2022,JALAN SI 40/12,Semi D,Freehold,1,-,"2,594 sq. ft.",-,"RM 460,000",RM 177
"TAMAN SAUJANA INDAH, Bukit Katil, Melaka",03/11/2022,JALAN SI 28,Town House,Freehold,2,-,743 sq. ft.,-,"RM 125,000",RM 168
"TAMAN SAUJANA INDAH, Bukit Katil, Melaka",22/09/2022,JALAN SI 27,Semi D,Freehold,1,-,"2,799 sq. ft.",-,"RM 450,000",RM 161
"TAMAN SAUJANA INDAH, Bukit Katil, Melaka",01/09/2022,JALAN SI 18,Town House,Freehold,2,-,936 sq. ft.,-,"RM 150,000",RM 160
"TAMAN SAUJANA INDAH, Bukit Katil, Melaka",17/08/2022,JALAN SI 40/8,Semi D,Freehold,1,-,"4,467 sq. ft.",-,"RM 580,000",RM 130
"BANDAR HILLPARK, Bandar Puncak Alam, Selangor",27/01/2023,JALAN ZAITUN 8/2,Terrace House - corner lot,Leasehold,2,-,"4,069 sq. ft.",-,"RM 790,000",RM 194
"BANDAR HILLPARK, Bandar Puncak Alam, Selangor",27/12/2022,JALAN CERI 6/7,Terrace House - intermediate,Leasehold,2,-,"1,916 sq. ft.",-,"RM 555,000",RM 290
"BANDAR HILLPARK, Bandar Puncak Alam, Selangor",01/12/2022,JALAN CERI 6/7,Terrace House - intermediate,Leasehold,2,-,"1,916 sq. ft.",-,"RM 540,000",RM 282
"BANDAR HILLPARK, Bandar Puncak Alam, Selangor",05/10/2022,JALAN ZAITUN 8/1,Terrace House - corner lot,Leasehold,2,-,"4,650 sq. ft.",-,"RM 670,000",RM 144
"BANDAR HILLPARK, Bandar Puncak Alam, Selangor",27/09/2022,JALAN CERI 6/6A,Terrace House - end lot,Leasehold,2,-,"3,929 sq. ft.",-,"RM 810,000",RM 206
"BANDAR HILLPARK, Bandar Puncak Alam, Selangor",22/09/2022,JALAN CERI 6/4,Terrace House - end lot,Leasehold,2,-,"3,929 sq. ft.",-,"RM 760,000",RM 193
"BANDAR HILLPARK, Bandar Puncak Alam, Selangor",21/09/2022,JALAN MERANTI 3/4,Terrace House - intermediate,Leasehold,2,-,"1,302 sq. ft.",-,"RM 560,000",RM 430
"BANDAR HILLPARK, Bandar Puncak Alam, Selangor",20/09/2022,JALAN CERI 6/7,Terrace House - intermediate,Leasehold,2,-,"1,916 sq. ft.",-,"RM 680,000",RM 355
"BANDAR HILLPARK, Bandar Puncak Alam, Selangor",08/09/2022,JALAN PALMA 1/7,Terrace House - intermediate,Leasehold,2,-,"1,399 sq. ft.",-,"RM 570,000",RM 407
"BANDAR HILLPARK, Bandar Puncak Alam, Selangor",26/08/2022,JALAN CERI 6/5A,Terrace House - intermediate,Leasehold,2,-,"1,916 sq. ft.",-,"RM 650,000",RM 339
"TAMAN BUKIT DAHLIA, Pasir Gudang, Johor",10/01/2023,JALAN SEJAMBAK 25,Terrace House - intermediate,Leasehold,2,-,"1,076 sq. ft.",-,"RM 420,000",RM 390
"TAMAN BUKIT DAHLIA, Pasir Gudang, Johor",20/12/2022,JALAN SEMERBAK 4,Terrace House - intermediate,Leasehold,2,-,"1,399 sq. ft.",-,"RM 435,000",RM 311
"TAMAN BUKIT DAHLIA, Pasir Gudang, Johor",19/12/2022,JALAN SEJAMBAK UTAMA,Terrace House - intermediate,Leasehold,2,-,"1,195 sq. ft.",-,"RM 440,000",RM 368
"TAMAN BUKIT DAHLIA, Pasir Gudang, Johor",14/12/2022,JALAN SEMERBAK 13,Semi D,Leasehold,2,-,"3,197 sq. ft.",-,"RM 620,000",RM 194
"TAMAN BUKIT DAHLIA, Pasir Gudang, Johor",07/12/2022,JALAN DAHLIA 12,Semi D,Leasehold,2,-,"3,504 sq. ft.",-,"RM 850,000",RM 243
"TAMAN BUKIT DAHLIA, Pasir Gudang, Johor",26/09/2022,JALAN SEJAMBAK UTAMA,Terrace House - corner lot,Leasehold,2,-,"2,885 sq. ft.",-,"RM 600,000",RM 208
"TAMAN BUKIT DAHLIA, Pasir Gudang, Johor",23/09/2022,JALAN SEJAMBAK 25,Terrace House - intermediate,Leasehold,2,-,"1,076 sq. ft.",-,"RM 420,000",RM 390
"TAMAN BUKIT DAHLIA, Pasir Gudang, Johor",23/09/2022,JALAN SEKUNTUM 8,Terrace House - intermediate,Leasehold,2,-,"1,195 sq. ft.",-,"RM 390,000",RM 326
"TAMAN BUKIT DAHLIA, Pasir Gudang, Johor",02/09/2022,JALAN SEMERBAK 24,Terrace House - intermediate,Leasehold,2,-,"1,195 sq. ft.",-,"RM 460,000",RM 385
"TAMAN BUKIT DAHLIA, Pasir Gudang, Johor",23/08/2022,JALAN SEMERBAK 12,Terrace House - intermediate,Leasehold,2,-,"1,399 sq. ft.",-,"RM 410,000",RM 293
"TAMAN WARISAN PUTERI, Ampangan, Negeri Sembilan",17/02/2023,"JALAN WARISAN PUTERI A59, PRECINCT 6",Terrace House - intermediate,Freehold,2,-,"1,200 sq. ft.",-,"RM 445,124",RM 371
"TAMAN WARISAN PUTERI, Ampangan, Negeri Sembilan",25/01/2023,"JALAN WARISAN PUTERI A60, PRECINCT 6",Terrace House - corner lot,Freehold,2,-,"2,879 sq. ft.",-,"RM 597,769",RM 208
"TAMAN WARISAN PUTERI, Ampangan, Negeri Sembilan",12/01/2023,JALAN WARISAN PUTERI A7,Terrace House - intermediate,Freehold,1,-,"1,399 sq. ft.",-,"RM 260,000",RM 186
"TAMAN WARISAN PUTERI, Ampangan, Negeri Sembilan",14/12/2022,"JALAN WARISAN PUTERI A37, PRECINT 4",Terrace House - intermediate,Freehold,2,-,"1,399 sq. ft.",-,"RM 450,000",RM 322
"TAMAN WARISAN PUTERI, Ampangan, Negeri Sembilan",06/12/2022,"JALAN WARISAN PUTERI A24, PRESINT 5",Semi D,Freehold,2,-,"4,370 sq. ft.",-,"RM 600,000",RM 137
"TAMAN WARISAN PUTERI, Ampangan, Negeri Sembilan",05/12/2022,JALAN SIKAMAT-JELEBU,Semi D,Freehold,2,-,"2,906 sq. ft.",-,"RM 400,000",RM 138
"TAMAN WARISAN PUTERI, Ampangan, Negeri Sembilan",29/11/2022,JALAN WARISAN PUTERI A49,Semi D,Freehold,1.5,-,"3,014 sq. ft.",-,"RM 430,000",RM 143
"TAMAN WARISAN PUTERI, Ampangan, Negeri Sembilan",14/11/2022,JALAN WARISAN PUTERI A2/1,Terrace House - intermediate,Freehold,1,-,"1,399 sq. ft.",-,"RM 290,000",RM 207
"TAMAN WARISAN PUTERI, Ampangan, Negeri Sembilan",14/10/2022,"JALAN WARISAN PUTERI A48, PRESINT 9",Semi D,Freehold,1.5,-,"2,799 sq. ft.",-,"RM 435,000",RM 155
"TAMAN WARISAN PUTERI, Ampangan, Negeri Sembilan",22/09/2022,"JALAN WARISAN PUTERI A 26, PRESINT 5",Semi D,Freehold,2,-,"2,799 sq. ft.",-,"RM 450,000",RM 161
"TAMAN DAMAI FASA 1, Padang Serai, Kedah",06/02/2023,JALAN DAMAI 6/1,Terrace House - intermediate,Freehold,1,-,"1,798 sq. ft.",-,"RM 288,000",RM 160
"TAMAN DAMAI FASA 1, Padang Serai, Kedah",03/02/2023,JALAN DAMAI 1,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 180,000",RM 138
"TAMAN DAMAI FASA 1, Padang Serai, Kedah",03/02/2023,JALAN DAMAI 4/4,Terrace House - intermediate,Freehold,2,-,"1,195 sq. ft.",-,"RM 365,000",RM 305
"TAMAN DAMAI FASA 1, Padang Serai, Kedah",29/01/2023,JALAN DAMAI 4/1,Terrace House - intermediate,Freehold,1,-,"1,399 sq. ft.",-,"RM 200,000",RM 143
"TAMAN DAMAI FASA 1, Padang Serai, Kedah",20/01/2023,JALAN DAMAI 1/1,Terrace House - intermediate,Freehold,2,-,"1,399 sq. ft.",-,"RM 330,000",RM 236
"TAMAN DAMAI FASA 1, Padang Serai, Kedah",04/01/2023,JALAN DAMAI 2/1,Terrace House - intermediate,Freehold,1,-,"1,399 sq. ft.",-,"RM 250,000",RM 179
"TAMAN DAMAI FASA 1, Padang Serai, Kedah",30/11/2022,JALAN DAMAI 4,Terrace House - intermediate,Freehold,2,-,"1,399 sq. ft.",-,"RM 300,000",RM 214
"TAMAN DAMAI FASA 1, Padang Serai, Kedah",11/11/2022,JALAN DAMAI 2,Terrace House - intermediate,Freehold,1,-,"1,399 sq. ft.",-,"RM 220,000",RM 157
"TAMAN DAMAI FASA 1, Padang Serai, Kedah",03/11/2022,JALAN DAMAI 10/1,Terrace House - intermediate,Freehold,2,-,"1,399 sq. ft.",-,"RM 160,000",RM 114
"TAMAN DAMAI FASA 1, Padang Serai, Kedah",12/10/2022,JALAN DAMAI 2,Terrace House - intermediate,Freehold,2,-,"1,399 sq. ft.",-,"RM 310,000",RM 222
"TAMAN KLANG JAYA, Klang, Selangor",20/02/2023,JALAN SERULING 44,Terrace House - corner lot,Freehold,1,-,"3,668 sq. ft.",-,"RM 850,000",RM 232
"TAMAN KLANG JAYA, Klang, Selangor",07/02/2023,JALAN SERULING 44,Terrace House - intermediate,Freehold,1,-,"1,980 sq. ft.",-,"RM 540,000",RM 273
"TAMAN KLANG JAYA, Klang, Selangor",20/12/2022,JALAN SERULING 50,Terrace House - intermediate,Freehold,1,-,"1,760 sq. ft.",-,"RM 420,000",RM 239
"TAMAN KLANG JAYA, Klang, Selangor",13/12/2022,JALAN SERULING 44,Terrace House - intermediate,Freehold,1,-,"1,980 sq. ft.",-,"RM 530,000",RM 268
"TAMAN KLANG JAYA, Klang, Selangor",08/12/2022,JALAN SERULING 50,Terrace House - intermediate,Freehold,1,-,"1,760 sq. ft.",-,"RM 420,000",RM 239
"TAMAN KLANG JAYA, Klang, Selangor",29/11/2022,JALAN SERULING 48,Terrace House - intermediate,Freehold,1,-,"1,980 sq. ft.",-,"RM 430,000",RM 217
"TAMAN KLANG JAYA, Klang, Selangor",09/11/2022,JALAN SERULING 55,Terrace House - intermediate,Freehold,1,-,"1,760 sq. ft.",-,"RM 400,000",RM 227
"TAMAN KLANG JAYA, Klang, Selangor",03/11/2022,JALAN SERULING 56,Terrace House - end lot,Freehold,1,-,"1,760 sq. ft.",-,"RM 495,000",RM 281
"TAMAN KLANG JAYA, Klang, Selangor",27/10/2022,JALAN SERULING 45,Terrace House - intermediate,Freehold,1,-,"1,980 sq. ft.",-,"RM 475,000",RM 240
"TAMAN KLANG JAYA, Klang, Selangor",12/10/2022,JALAN SERULING 44,Terrace House - intermediate,Freehold,1,-,"1,980 sq. ft.",-,"RM 110,000",RM 56
"Arena Green, Bukit Jalil, Kuala Lumpur",29/12/2022,-,732 sq. ft.,"RM 265,000",RM 362
"Arena Green, Bukit Jalil, Kuala Lumpur",07/12/2022,-,883 sq. ft.,"RM 420,000",RM 476
"Arena Green, Bukit Jalil, Kuala Lumpur",01/11/2022,-,883 sq. ft.,"RM 348,000",RM 394
"Arena Green, Bukit Jalil, Kuala Lumpur",11/10/2022,-,818 sq. ft.,"RM 335,000",RM 410
"Arena Green, Bukit Jalil, Kuala Lumpur",20/09/2022,-,818 sq. ft.,"RM 340,000",RM 416
"Arena Green, Bukit Jalil, Kuala Lumpur",13/09/2022,-,818 sq. ft.,"RM 300,000",RM 367
"Arena Green, Bukit Jalil, Kuala Lumpur",12/09/2022,-,"1,701 sq. ft.","RM 450,000",RM 265
"Arena Green, Bukit Jalil, Kuala Lumpur",06/09/2022,-,872 sq. ft.,"RM 345,000",RM 396
"Arena Green, Bukit Jalil, Kuala Lumpur",02/09/2022,-,732 sq. ft.,"RM 250,000",RM 342
"Arena Green, Bukit Jalil, Kuala Lumpur",27/08/2022,-,732 sq. ft.,"RM 270,000",RM 369
"UDA UTAMA, Skudai, Johor",01/03/2023,JALAN UDA UTAMA 7/3,Terrace House - intermediate,Freehold,2,-,"1,539 sq. ft.",-,"RM 700,000",RM 455
"UDA UTAMA, Skudai, Johor",28/12/2022,JALAN UDA UTAMA 6/8,Terrace House - intermediate,Freehold,1,-,"1,539 sq. ft.",-,"RM 500,000",RM 325
"UDA UTAMA, Skudai, Johor",22/12/2022,JALAN UDA UTAMA 7/5,Terrace House - intermediate,Freehold,2,-,"1,539 sq. ft.",-,"RM 670,000",RM 435
"UDA UTAMA, Skudai, Johor",29/11/2022,JALAN UDA UTAMA 6/10,Terrace House - intermediate,Freehold,1,-,"1,539 sq. ft.",-,"RM 460,000",RM 299
"UDA UTAMA, Skudai, Johor",21/11/2022,JALAN UDA UTAMA 1/3,Terrace House - intermediate,Freehold,1,-,"1,539 sq. ft.",-,"RM 450,000",RM 292
"UDA UTAMA, Skudai, Johor",10/11/2022,JALAN UDA UTAMA 1/4,Terrace House - intermediate,Freehold,1,-,"1,539 sq. ft.",-,"RM 480,000",RM 312
"UDA UTAMA, Skudai, Johor",05/10/2022,JALAN UDA UTAMA 3/2,Terrace House - intermediate,Freehold,1,-,"1,539 sq. ft.",-,"RM 450,000",RM 292
"UDA UTAMA, Skudai, Johor",05/10/2022,JALAN UDA UTAMA 7/1,Terrace House - intermediate,Freehold,2,-,"1,550 sq. ft.",-,"RM 690,000",RM 445
"UDA UTAMA, Skudai, Johor",16/09/2022,JALAN UDA UTAMA 3/2,Terrace House - intermediate,Freehold,1,-,"1,539 sq. ft.",-,"RM 460,000",RM 299
"UDA UTAMA, Skudai, Johor",29/08/2022,JALAN UDA UTAMA 6/6,Terrace House - intermediate,Freehold,1,-,"1,539 sq. ft.",-,"RM 490,000",RM 318
"TAMAN PAGOH JAYA - TR 428, Pagoh, Johor",09/03/2023,JALAN JAYA 2/13,Terrace House - end lot,Freehold,1,-,"1,432 sq. ft.",-,"RM 400,000",RM 279
"TAMAN PAGOH JAYA - TR 428, Pagoh, Johor",15/02/2023,JALAN JAYA 2/8,Terrace House - end lot,Freehold,1,-,"1,432 sq. ft.",-,"RM 356,000",RM 249
"TAMAN PAGOH JAYA - TR 428, Pagoh, Johor",06/02/2023,JALAN JAYA 3/6,Terrace House - intermediate,Freehold,2,-,"1,539 sq. ft.",-,"RM 415,000",RM 270
"TAMAN PAGOH JAYA - TR 428, Pagoh, Johor",19/12/2022,JALAN JAYA 2/28,Terrace House - intermediate,Freehold,2,-,883 sq. ft.,-,"RM 180,000",RM 204
"TAMAN PAGOH JAYA - TR 428, Pagoh, Johor",23/11/2022,JALAN JAYA 2/13,Terrace House - intermediate,Freehold,1,-,"1,432 sq. ft.",-,"RM 350,000",RM 244
"TAMAN PAGOH JAYA - TR 428, Pagoh, Johor",17/11/2022,JALAN JAYA 1/24,Terrace House - intermediate,Freehold,1,-,"1,400 sq. ft.",-,"RM 280,000",RM 200
"TAMAN PAGOH JAYA - TR 428, Pagoh, Johor",10/11/2022,JALAN JAYA 1/26,Terrace House - corner lot,Freehold,1,-,"3,259 sq. ft.",-,"RM 450,000",RM 138
"TAMAN PAGOH JAYA - TR 428, Pagoh, Johor",18/10/2022,JALAN JAYA 2/15,Terrace House - end lot,Freehold,1,-,"1,432 sq. ft.",-,"RM 358,000",RM 250
"TAMAN PAGOH JAYA - TR 428, Pagoh, Johor",26/09/2022,JALAN JAYA 2/14,Terrace House - intermediate,Freehold,2,-,"1,432 sq. ft.",-,"RM 438,000",RM 306
"TAMAN PAGOH JAYA - TR 428, Pagoh, Johor",12/09/2022,JALAN JAYA 2/22,Terrace House - intermediate,Freehold,2,-,775 sq. ft.,-,"RM 120,000",RM 155
"GLENMARIE INDUSTRIAL PARK, Glenmarie, Selangor",09/12/2022,JALAN U1/13A,Bungalow,Freehold,2,-,"6,921 sq. ft.",-,"RM 3,780,000",RM 546
"GLENMARIE INDUSTRIAL PARK, Glenmarie, Selangor",01/12/2022,JALAN NOVELIS U1/90A,Terrace House - intermediate,Freehold,3,-,"1,916 sq. ft.",-,"RM 1,600,000",RM 835
"GLENMARIE INDUSTRIAL PARK, Glenmarie, Selangor",09/11/2022,JALAN SENATOR U1/72B,Terrace House - end lot,Freehold,2,-,"2,098 sq. ft.",-,"RM 1,650,000",RM 786
